age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
33,0,15,5,4,0,0,10,9,10,9,10,4,4,1,0,7,1,0,0,1,0,6,0,0,1,0,1,1,0,1,49
34,1,16,9,0,0,1,8,7,6,6,6,9,9,0,0,8,6,1,1,1,0,5,0,1,1,0,1,1,0,1,71
37,0,19,11,4,1,1,12,9,8,8,10,8,9,0,1,5,3,0,1,1,1,7,0,1,0,0,0,0,1,0,73
34,0,16,13,0,1,0,8,6,6,5,5,6,4,1,1,4,3,0,0,0,1,3,0,1,1,0,0,0,0,0,47
46,1,26,15,3,0,1,12,8,8,8,7,3,7,0,0,5,6,0,1,0,1,1,0,0,0,1,1,1,1,1,70
33,1,15,5,2,1,0,10,5,5,4,5,7,8,1,0,8,9,0,0,1,0,1,0,1,0,1,1,1,0,1,73
29,1,11,5,2,0,0,8,5,6,6,6,9,5,1,0,4,3,1,0,1,1,3,0,1,0,0,1,1,1,1,47
26,0,5,3,1,0,1,12,8,9,7,7,3,9,1,0,9,3,1,0,0,0,0,0,0,0,0,1,1,1,0,57
18,1,0,0,2,0,0,10,6,7,6,7,8,8,1,1,6,7,1,0,1,0,4,0,1,1,0,1,0,1,0,59
48,1,29,22,2,1,1,14,5,6,5,4,4,8,0,0,7,4,1,1,1,1,2,0,0,0,0,0,0,0,1,82
36,0,16,11,0,0,1,12,6,7,6,7,5,4,1,1,2,4,1,1,1,0,7,0,0,0,1,0,1,0,0,69
18,1,0,0,3,1,1,10,5,5,4,5,5,8,0,0,3,5,0,0,0,1,3,1,1,0,1,0,1,1,1,44
39,0,20,9,4,1,0,10,4,5,3,5,6,3,0,1,5,6,1,0,1,0,5,1,0,1,0,0,0,0,1,53
27,0,6,3,0,1,0,8,6,5,7,5,4,3,0,1,3,5,1,0,0,1,3,0,1,1,0,1,0,1,1,47
37,0,16,7,4,0,0,10,8,9,8,8,6,6,0,0,9,3,0,0,0,1,6,1,1,0,0,1,1,0,0,57
31,1,10,3,4,0,1,6,9,8,8,8,8,9,0,0,5,1,0,1,0,0,1,1,1,1,1,1,0,0,1,57
30,1,11,4,0,0,0,10,5,4,6,4,8,3,1,1,1,4,0,0,0,1,7,1,0,1,1,1,0,1,1,58
27,0,8,2,0,1,0,8,7,8,6,7,4,6,1,1,4,7,0,0,0,1,6,0,1,1,1,0,1,1,1,50
30,0,9,4,0,0,1,10,4,3,4,5,5,7,1,1,9,5,1,1,0,0,7,1,1,0,0,0,0,1,1,55
33,1,15,11,4,1,0,12,4,3,5,5,3,5,1,1,5,2,0,1,0,0,5,1,1,1,1,0,0,0,0,57
20,0,2,1,4,0,0,6,8,8,7,7,5,5,1,0,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,51
27,0,6,5,0,0,1,8,8,7,9,7,7,9,1,1,7,8,0,0,0,1,2,1,1,1,0,0,1,1,0,72
18,1,0,0,1,1,1,8,7,7,8,8,6,7,1,1,8,4,0,1,1,0,2,1,1,1,1,0,0,0,0,36
39,0,21,10,2,0,0,12,8,8,9,7,8,8,0,1,2,5,0,0,1,1,4,0,0,0,0,1,0,1,0,86
31,0,11,6,3,0,1,12,4,4,5,3,9,7,0,0,6,9,1,0,1,1,4,1,0,1,1,1,0,1,0,70
30,0,10,4,2,0,1,14,8,7,7,7,7,9,1,1,5,3,1,1,1,0,6,1,1,1,1,0,1,0,0,75
18,1,0,0,4,0,1,14,6,5,5,7,9,8,1,1,3,1,0,0,1,0,6,1,1,0,1,0,0,0,0,57
18,0,0,0,3,1,1,12,6,6,6,6,7,5,0,1,1,9,1,0,0,0,7,0,0,0,1,0,1,0,1,60
23,0,4,3,4,0,0,12,8,9,7,9,6,6,0,1,1,7,1,0,0,1,1,1,0,0,1,1,0,0,0,60
29,0,11,4,2,1,0,10,5,5,5,6,8,9,1,1,8,6,1,1,1,1,3,1,0,0,1,0,1,1,0,79
28,0,9,7,3,0,0,14,7,7,6,7,9,6,0,0,4,9,0,0,0,0,6,0,1,1,0,1,1,1,0,67
34,0,16,12,0,0,1,10,9,8,10,9,4,4,1,0,8,5,1,0,0,0,4,0,1,0,0,0,1,0,1,62
29,0,8,2,1,0,0,8,7,7,6,7,9,9,1,1,5,3,0,1,0,0,3,1,0,0,1,0,1,0,0,56
45,0,24,10,1,1,0,6,9,8,10,9,5,8,1,0,1,6,0,0,0,1,3,0,0,1,0,0,1,0,0,74
31,1,10,3,3,1,0,8,6,6,5,7,4,8,1,0,5,6,1,0,0,0,5,1,1,1,0,1,0,1,0,50
19,0,0,0,0,1,1,10,7,7,7,7,7,8,0,1,8,7,1,0,0,0,5,1,0,1,1,1,1,1,1,61
28,1,8,3,3,1,1,6,8,7,9,7,4,6,1,1,5,8,0,1,1,1,5,1,1,1,1,1,0,0,1,39
28,0,7,4,0,1,0,12,6,6,6,7,8,9,0,1,8,2,1,1,1,0,1,0,0,0,0,0,0,0,0,61
40,1,19,15,3,0,1,14,7,8,6,8,5,7,1,1,5,5,0,1,1,1,3,1,1,1,1,0,0,0,0,62
23,1,5,3,0,1,0,8,7,7,6,8,4,7,0,0,1,9,0,0,0,0,2,1,0,0,1,1,0,1,0,46
34,0,13,9,3,1,0,8,7,7,7,6,4,8,1,0,2,7,1,0,0,0,3,1,1,0,1,0,1,0,0,51
31,0,10,8,1,1,1,12,5,5,4,4,7,8,1,0,6,3,0,1,1,1,5,1,1,0,1,0,1,1,0,58
28,1,8,2,4,0,1,12,7,6,8,7,8,4,0,1,6,3,0,0,0,1,4,1,0,1,0,1,0,1,0,69
28,0,9,4,3,1,0,8,6,6,5,5,5,5,1,1,8,4,0,1,1,0,5,0,1,0,0,1,1,1,0,54
32,0,13,9,0,1,0,8,4,4,5,5,7,8,1,0,2,5,0,0,0,1,6,0,0,1,1,1,1,0,0,55
33,0,14,7,0,1,0,8,6,5,5,5,8,9,0,0,2,7,0,1,0,0,2,0,0,0,1,0,1,1,1,57
19,1,1,0,4,0,1,10,4,5,4,3,6,9,1,1,1,2,1,1,1,1,7,0,0,0,0,1,0,0,1,50
31,1,12,6,4,0,0,10,4,4,3,5,9,6,0,1,8,9,0,1,0,0,4,0,0,1,0,0,0,0,1,59
43,0,22,7,2,1,0,6,5,6,6,4,6,8,0,1,5,8,1,1,0,1,4,1,1,1,1,0,0,1,0,68
24,1,4,2,0,1,0,12,7,8,6,7,7,9,0,0,3,7,1,1,0,1,1,1,0,0,1,0,1,1,1,77
30,1,9,3,2,1,1,12,8,7,7,7,9,8,0,1,2,6,0,0,0,1,0,0,1,1,1,0,0,1,1,75
40,1,20,6,1,0,0,12,5,6,4,6,6,3,1,1,5,7,0,1,0,1,3,1,1,0,1,1,0,1,1,59
24,1,3,1,1,0,0,10,6,7,5,5,6,3,1,0,6,5,1,0,0,0,4,1,1,0,1,1,1,0,1,41
23,0,3,2,2,0,1,10,9,8,9,9,8,9,1,1,7,4,0,1,1,0,3,0,1,1,1,1,1,1,0,52
31,0,12,7,1,0,1,10,9,9,10,10,8,8,1,1,4,8,0,0,1,0,5,1,1,0,1,0,0,1,0,75
33,0,14,9,1,1,0,12,8,9,7,8,5,6,0,0,3,7,0,1,0,1,1,1,0,0,1,1,0,0,1,66
35,0,15,5,1,0,1,10,6,5,6,7,5,4,1,1,9,3,0,1,0,0,2,1,1,1,0,0,1,1,0,52
30,1,9,6,4,1,0,12,4,4,4,5,3,6,0,1,4,7,0,1,0,1,6,0,0,0,1,0,1,1,0,57
30,0,10,6,0,1,0,6,4,5,5,5,6,4,0,1,9,3,0,0,1,1,0,1,1,0,1,1,1,1,0,40
35,1,14,5,1,0,1,10,6,7,6,5,4,6,0,0,2,2,1,1,1,1,0,1,0,1,0,1,0,1,0,58
29,0,11,6,0,0,1,12,6,6,5,7,7,5,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,1,58
26,1,8,5,4,1,0,6,8,7,8,7,7,6,0,1,7,8,0,0,0,1,7,0,0,0,1,1,1,0,1,57
37,0,18,9,2,0,0,12,6,5,7,6,7,3,1,0,1,1,1,0,1,0,7,0,0,1,0,1,0,1,1,67
18,0,0,0,1,0,0,12,6,6,6,6,7,8,1,1,2,2,0,0,1,1,7,0,0,0,1,1,0,0,0,51
29,0,11,6,4,0,1,12,6,5,5,5,8,9,1,1,6,6,0,0,1,1,1,0,1,0,1,0,1,1,0,71
36,1,18,15,0,0,0,12,6,6,6,7,5,5,0,1,9,4,0,1,1,0,2,0,1,0,1,0,0,1,0,63
27,0,8,6,4,1,0,10,5,6,5,6,3,5,0,1,6,3,1,1,0,1,2,0,0,0,0,1,1,0,1,44
33,1,14,12,1,1,1,6,6,5,5,7,3,7,0,1,5,5,0,1,0,0,1,1,1,1,0,1,1,1,1,55
28,0,8,2,2,1,0,12,9,8,10,8,9,5,1,0,9,5,1,1,1,0,0,1,1,1,0,0,1,1,0,53
18,1,0,0,0,1,0,14,6,7,7,6,7,3,0,0,1,6,0,0,1,0,4,0,0,1,0,1,1,0,0,47
26,1,7,4,0,0,1,12,5,4,4,6,8,5,1,0,4,1,1,0,1,1,5,1,1,0,1,1,1,0,0,62
37,1,17,11,0,1,0,8,4,5,3,3,9,6,1,0,9,3,0,0,1,1,3,1,0,0,0,0,0,0,1,60
30,1,10,3,3,0,0,14,5,5,6,5,6,3,0,0,7,2,1,1,0,1,3,1,1,1,1,1,0,0,1,55
20,1,0,0,1,1,1,12,7,8,7,7,7,9,1,0,7,4,0,1,0,0,6,1,0,0,0,0,0,1,1,52
18,0,0,0,0,1,0,8,7,7,8,6,5,5,0,0,1,7,1,0,1,0,7,0,1,1,0,0,1,0,0,48
43,0,22,7,3,0,0,8,9,9,10,9,8,7,1,0,2,7,0,0,0,1,3,1,0,0,0,1,0,0,1,85
47,0,27,14,4,0,0,8,6,7,7,7,7,7,0,1,8,5,1,1,0,0,7,1,0,1,0,0,1,0,0,77
32,1,14,11,4,0,0,8,6,5,6,7,3,7,1,0,9,6,1,0,0,0,7,1,1,1,0,0,0,0,0,45
33,1,14,6,2,1,1,12,9,9,8,10,5,6,0,1,5,9,0,1,0,0,0,1,1,0,1,0,0,0,1,64
40,0,19,9,0,0,1,12,5,4,4,5,4,8,1,0,5,9,0,1,0,1,1,0,1,1,1,1,1,0,0,74
18,0,0,0,0,1,1,8,4,3,5,5,4,8,1,0,8,5,1,1,0,1,3,0,1,0,0,1,1,0,1,39
25,1,4,2,1,1,0,10,6,7,5,5,8,4,1,0,6,2,0,0,0,0,6,1,1,1,1,1,0,0,1,42
44,0,26,17,1,0,0,8,8,8,8,8,8,6,1,1,9,3,1,0,1,1,1,0,0,0,0,0,1,0,0,82
21,0,3,0,1,1,0,8,6,7,7,7,8,6,0,0,4,1,0,0,0,1,7,1,0,0,0,0,0,1,1,44
27,0,9,3,4,0,1,8,8,7,9,9,3,6,1,1,1,6,0,0,1,0,3,0,0,1,0,1,0,0,0,60
23,1,5,2,4,0,0,8,7,7,7,7,5,5,0,1,1,7,0,0,0,0,3,1,1,1,0,0,0,0,1,54
38,0,20,9,4,1,1,10,8,7,8,9,3,5,1,1,1,2,1,1,1,0,0,1,0,1,1,1,1,1,0,59
24,0,5,4,0,0,0,8,8,7,9,9,7,4,1,0,5,9,1,1,0,0,4,1,1,1,0,1,0,1,1,42
38,0,19,16,0,0,0,10,8,9,7,7,5,9,1,1,9,1,1,0,0,0,1,1,0,1,1,1,1,1,0,71
28,0,8,5,2,0,1,8,9,9,10,10,9,6,1,0,6,3,1,1,1,0,3,0,0,0,0,0,0,1,0,61
38,1,17,11,2,1,1,6,9,10,8,10,4,4,1,0,7,2,0,1,1,1,5,1,0,1,0,1,1,0,1,60
49,1,29,25,0,0,1,14,9,8,9,8,4,8,1,1,2,6,0,0,1,1,5,0,1,0,1,0,1,1,0,85
25,1,4,2,0,0,1,10,5,4,4,6,6,3,1,1,6,9,1,0,0,0,4,0,1,0,1,0,0,1,0,50
37,0,18,5,3,0,1,8,6,5,5,7,6,4,0,1,5,4,0,1,1,0,7,0,0,0,1,0,0,0,0,53
22,1,2,1,4,0,1,8,8,8,8,8,6,5,1,0,4,5,0,0,0,1,3,1,0,0,0,1,1,1,0,49
27,1,9,7,4,0,1,8,5,6,6,5,7,8,1,0,8,4,0,1,1,1,5,1,0,0,0,0,1,0,1,48
23,0,4,1,0,0,0,6,5,5,4,6,6,9,1,1,2,4,0,0,0,1,6,0,0,1,0,0,1,0,1,50
46,0,25,16,3,1,0,8,9,9,8,8,3,3,1,1,6,9,1,1,1,0,3,0,1,1,0,1,1,1,0,67
35,1,14,7,2,0,0,10,6,6,5,5,9,3,1,1,2,3,0,1,1,0,6,0,0,1,0,0,0,1,0,56
34,1,13,9,3,0,0,10,4,4,5,5,7,3,0,0,4,9,1,0,0,1,1,0,1,0,1,1,0,0,1,42
27,1,9,7,0,0,1,10,9,9,9,8,8,4,0,1,9,9,1,0,1,0,2,1,1,1,0,1,0,1,1,45
22,1,3,2,2,0,0,12,6,6,7,5,7,7,0,0,8,8,0,0,0,1,1,0,1,0,1,0,1,1,1,54
27,0,9,5,0,1,0,10,8,9,7,8,4,9,0,0,7,8,1,1,1,1,4,0,0,1,1,1,0,0,1,62
38,0,18,13,1,0,0,12,9,10,9,9,7,5,1,0,3,1,1,0,1,1,0,1,0,1,1,0,0,1,1,67
31,1,13,5,4,0,0,8,6,5,7,5,8,3,0,0,2,2,1,0,1,0,2,0,1,0,0,0,0,0,0,59
33,1,12,3,3,0,1,8,5,4,5,6,3,8,0,1,5,9,1,0,0,1,7,0,0,1,0,0,1,0,0,49
31,0,11,6,4,1,0,12,6,7,7,7,5,3,0,1,3,6,1,1,1,1,0,0,0,0,0,0,0,0,1,40
24,1,6,3,3,1,1,6,5,5,4,4,7,6,0,1,6,9,0,0,0,0,2,0,0,1,0,1,0,1,1,37
28,0,8,4,0,0,1,8,5,4,4,4,5,3,1,1,9,1,1,1,1,0,7,0,1,1,0,0,0,0,1,47
42,0,21,9,1,1,0,10,8,9,9,8,5,6,0,0,3,6,0,0,1,1,5,1,0,1,1,1,0,1,0,71
24,1,5,2,2,1,0,8,7,7,7,6,5,7,1,1,5,6,0,1,0,1,5,1,1,1,1,0,0,1,0,49
25,1,5,3,2,1,0,10,9,8,10,8,7,5,0,0,1,3,1,1,0,0,3,1,1,0,0,0,0,0,0,52
30,0,10,8,3,0,1,10,5,4,6,4,8,4,1,0,1,7,1,1,0,0,3,1,1,1,0,0,1,0,0,51
34,1,15,11,2,1,0,12,4,3,3,5,4,9,1,0,2,2,1,0,1,0,3,0,1,0,0,0,1,1,0,56
36,1,16,9,4,0,1,12,6,6,7,5,8,8,0,1,4,1,1,1,0,0,7,0,1,0,1,1,1,1,0,74
23,0,3,1,2,0,1,8,4,5,4,4,3,5,1,1,5,5,1,1,0,0,6,0,1,1,0,1,1,1,1,32
33,1,14,5,3,0,1,14,9,10,10,9,4,4,0,1,2,4,1,0,1,0,7,0,1,1,1,1,1,0,0,47
25,1,6,2,3,0,0,10,4,5,5,3,6,8,0,1,2,8,1,0,1,0,2,1,0,0,1,0,0,1,1,61
32,0,12,9,3,0,0,8,7,6,8,6,3,3,1,1,6,1,1,0,1,1,5,0,1,0,0,0,1,0,0,49
41,1,22,11,2,1,0,8,7,8,7,7,9,5,0,0,4,3,1,0,1,1,2,0,0,1,0,1,1,1,0,77
30,0,12,8,4,1,1,8,6,6,7,7,9,6,0,0,3,6,1,0,1,0,6,1,0,1,0,1,0,0,0,52
27,0,7,6,1,1,1,8,8,8,9,9,7,3,0,1,5,8,1,0,0,1,5,1,1,0,0,1,0,0,0,43
35,0,17,7,0,0,1,12,4,3,4,4,5,7,1,1,4,5,0,0,0,0,7,1,0,1,0,1,1,0,0,72
31,0,13,9,1,0,0,12,9,8,9,10,5,4,0,0,8,2,1,1,0,0,0,0,0,1,1,1,1,1,1,61
18,0,0,0,4,0,0,8,7,7,8,8,4,5,0,1,8,4,1,0,1,0,4,0,1,1,0,1,1,1,1,48
37,1,17,13,2,1,1,12,5,4,6,4,4,3,0,0,2,4,0,1,0,0,4,1,0,0,1,0,1,1,0,56
33,1,12,4,4,1,1,12,7,6,6,6,8,7,1,0,1,4,0,1,1,0,6,1,1,0,0,0,0,1,0,66
29,1,10,8,1,0,1,8,7,7,7,7,3,5,0,1,6,8,0,0,1,0,6,1,0,0,1,1,0,0,1,46
32,1,12,7,3,1,1,14,5,6,4,5,4,9,1,1,5,3,1,0,0,0,6,0,0,0,0,0,0,0,1,63
35,0,16,7,1,0,0,8,5,4,6,6,7,5,0,0,5,3,1,1,0,1,7,1,0,0,1,0,1,1,1,64
33,1,15,10,0,0,1,12,7,7,8,7,6,9,1,1,7,4,0,0,0,1,1,0,1,0,1,0,0,0,0,61
28,1,8,2,1,0,1,8,5,5,6,4,3,3,1,0,1,8,1,0,1,1,1,0,0,0,0,0,0,0,1,36
29,0,9,6,1,0,0,8,6,6,6,5,9,8,0,0,8,7,1,0,0,1,1,0,0,0,0,0,1,0,0,57
31,0,13,7,2,1,0,10,6,5,5,5,8,9,0,1,4,8,1,0,0,0,6,0,0,1,1,0,1,0,0,65
24,0,5,1,3,0,0,10,7,6,7,6,9,7,1,0,2,8,0,0,1,1,1,1,0,1,0,1,1,0,0,61
34,0,15,6,2,0,0,12,5,4,4,6,4,6,1,0,2,4,0,0,1,0,1,1,1,0,0,0,1,0,0,57
24,1,5,3,0,1,0,8,5,4,4,4,9,9,0,0,2,5,0,1,1,1,4,0,0,0,1,0,1,1,0,46
30,0,12,9,1,0,0,8,9,10,10,8,4,9,1,1,5,5,1,0,0,1,7,1,1,0,0,0,0,0,0,60
26,1,6,4,1,0,0,8,9,10,8,9,7,5,1,0,9,5,0,0,1,0,2,0,1,1,0,1,1,0,0,56
20,0,0,0,0,0,0,8,4,3,4,4,6,3,1,1,6,4,1,1,1,1,2,1,1,1,1,1,1,0,1,31
37,1,18,13,2,0,1,8,7,6,6,6,5,3,0,0,3,9,1,1,1,0,3,0,1,1,0,0,0,0,1,55
31,1,11,5,1,0,1,10,9,10,8,10,7,7,1,0,8,4,0,0,0,1,7,1,1,0,0,1,1,1,1,66
18,0,0,0,4,0,0,10,5,4,4,6,5,7,1,0,7,7,0,1,1,0,5,1,0,1,1,1,1,0,0,54
27,0,8,6,0,0,1,12,7,7,6,8,5,9,1,0,4,8,1,0,1,1,7,1,1,0,1,0,0,0,1,63
29,1,9,2,1,0,0,12,4,4,4,4,9,5,0,0,1,6,1,1,1,0,7,0,1,0,0,1,0,0,0,55
33,0,15,5,4,0,1,8,4,3,3,3,8,3,1,1,7,3,0,0,1,1,6,1,1,0,0,1,1,0,1,54
30,1,11,8,4,0,0,10,7,8,6,8,7,8,0,0,6,1,0,1,0,1,1,0,0,1,0,1,0,1,1,55
22,1,2,0,4,1,1,8,9,9,10,8,4,8,0,0,6,9,0,1,1,0,6,1,0,1,1,0,0,1,1,46
22,0,2,1,2,0,0,12,7,7,6,7,3,9,0,0,5,6,1,0,0,1,5,1,1,1,0,1,0,1,0,66
28,1,7,2,3,1,0,8,7,8,7,8,7,4,0,1,2,6,1,1,0,0,6,1,0,0,0,0,1,1,0,58
21,0,3,2,3,1,1,10,7,7,7,7,4,6,1,1,2,4,0,1,1,0,1,0,1,1,1,1,1,0,1,50
32,0,13,8,2,1,1,10,8,8,7,7,3,5,1,0,1,3,0,0,1,1,6,1,1,1,1,1,0,0,1,58
23,1,2,0,1,0,1,8,5,5,4,4,7,7,0,1,4,9,0,0,0,0,6,0,0,0,0,1,1,1,0,60
29,0,8,4,1,1,0,10,6,7,7,5,4,7,1,1,6,5,1,0,1,1,4,0,0,1,0,0,1,1,0,52
45,1,24,15,1,1,1,12,5,5,6,4,8,4,0,1,6,5,0,0,1,0,7,0,1,1,0,1,1,0,0,76
21,0,3,1,1,1,0,14,9,9,10,8,6,6,1,1,5,2,0,1,1,1,2,1,1,1,1,0,1,0,1,61
34,1,16,5,2,0,1,14,6,5,6,5,6,9,1,1,4,7,1,1,1,1,1,1,0,1,0,0,1,1,0,61
36,0,16,12,2,0,0,6,9,8,8,8,6,3,0,0,7,5,0,1,0,1,6,1,0,0,0,0,1,0,1,71
31,0,12,4,3,1,0,8,5,6,6,5,5,6,0,0,2,3,0,1,1,1,0,1,0,0,0,0,0,1,0,54
33,0,12,10,3,0,0,10,9,9,10,8,4,4,0,1,1,1,1,0,0,0,2,0,1,0,0,1,0,0,0,61
23,0,2,0,0,0,0,6,7,8,6,8,9,5,0,0,4,8,0,0,0,0,1,1,1,1,1,1,1,0,1,43
38,0,17,5,4,1,1,8,8,8,8,8,4,5,0,1,6,1,1,1,1,1,0,1,0,0,0,1,1,1,1,60
31,0,12,7,3,1,0,6,8,9,8,9,9,8,0,0,1,5,1,1,0,0,2,0,1,1,1,0,1,0,0,65
30,1,9,3,1,1,0,8,7,6,6,7,5,7,1,0,5,3,0,1,1,1,4,1,0,1,0,0,0,0,0,53
18,0,0,0,4,1,0,12,7,8,8,8,7,8,0,0,2,7,0,1,0,0,6,1,1,0,0,0,0,0,1,59
31,0,12,9,2,1,1,8,4,3,4,3,6,5,1,0,3,8,1,1,0,0,2,1,0,1,1,0,0,1,0,51
27,0,9,7,4,1,1,12,5,4,6,5,6,7,1,1,2,4,0,0,1,0,2,0,0,0,1,1,1,1,0,52
25,0,6,3,3,0,0,12,5,6,6,6,9,5,0,1,7,3,0,1,1,1,1,0,0,1,0,1,0,1,0,63
22,1,1,0,4,0,1,12,4,4,4,4,7,9,1,0,1,1,0,1,0,1,4,0,0,0,1,1,1,0,1,53
27,0,6,2,0,0,0,10,8,7,9,9,9,3,0,0,5,2,1,0,0,0,1,0,1,1,1,0,1,1,1,63
31,0,12,7,1,1,0,8,5,6,4,6,7,4,0,0,6,2,0,0,1,1,6,0,1,0,1,0,0,0,1,50
24,0,4,2,1,0,1,8,9,8,9,10,3,7,0,1,6,9,1,1,0,1,0,1,0,0,1,0,1,0,0,41
30,1,12,4,3,1,0,10,6,5,5,5,8,9,0,1,2,1,1,1,0,0,3,1,0,1,1,0,0,1,1,67
21,0,3,1,0,1,0,8,6,5,6,6,6,5,1,0,6,5,0,1,1,1,2,0,0,1,0,0,0,1,1,43
37,1,19,11,1,0,0,8,5,4,6,4,5,8,1,0,6,1,1,1,1,0,2,1,1,1,0,1,1,0,0,64
33,0,14,11,1,0,0,6,7,7,7,8,6,6,1,0,1,1,1,1,0,0,2,1,1,0,0,1,0,0,0,63
21,0,3,1,0,1,1,12,8,7,9,8,6,5,1,1,5,4,0,0,0,1,0,0,0,1,1,0,0,1,0,57
25,1,5,3,4,0,0,6,9,9,9,9,8,4,0,0,2,8,0,1,0,1,4,1,0,1,0,1,0,1,1,45
18,1,0,0,3,1,1,10,7,8,7,8,5,6,0,1,6,4,1,1,0,0,3,0,1,0,0,1,0,0,1,48
18,1,0,0,4,0,0,12,5,5,4,6,4,4,1,0,8,4,1,1,0,1,3,0,0,1,0,0,1,1,0,35
24,1,6,1,4,1,1,14,9,10,9,8,3,3,1,1,8,3,1,0,0,0,6,1,1,0,0,0,1,1,1,51
26,1,6,3,1,0,1,12,9,9,8,9,7,9,1,1,9,6,1,0,0,1,7,0,1,1,0,0,0,1,1,67
25,1,7,2,0,0,0,12,5,4,6,6,3,8,1,1,1,3,0,0,0,1,3,1,1,1,1,1,0,0,1,57
18,0,0,0,0,0,0,12,7,6,6,7,3,8,1,0,5,8,0,0,1,1,2,0,0,0,0,0,1,1,1,47
18,0,0,0,4,1,1,8,9,10,8,8,9,5,0,1,2,5,1,1,0,1,5,0,0,1,1,0,1,1,0,53
19,0,0,0,3,0,0,12,7,6,6,7,9,8,1,1,9,5,1,0,1,0,1,0,1,0,0,1,1,1,0,55
27,0,8,6,2,0,1,10,5,6,6,6,5,6,1,1,8,5,0,1,0,0,0,1,0,0,1,1,0,1,0,46
27,1,9,4,3,0,0,12,5,6,5,5,3,9,0,1,9,3,1,1,1,1,7,0,1,0,1,0,0,1,1,55
37,0,19,10,3,0,0,8,6,6,5,6,8,9,0,0,6,8,0,0,1,1,2,0,0,1,0,0,0,0,1,68
23,1,2,1,0,1,1,12,9,10,10,9,7,9,1,1,1,2,1,0,1,0,1,1,0,1,1,1,1,1,1,72
38,1,19,8,2,1,0,12,9,9,10,10,6,7,0,0,6,2,0,1,0,1,7,0,1,1,0,1,0,0,1,86
44,0,24,19,2,0,1,10,9,9,9,8,7,7,1,1,5,1,0,0,0,0,6,0,1,1,1,1,1,1,1,82
18,0,0,0,0,1,0,10,5,5,5,6,9,7,0,0,4,4,1,1,1,1,1,1,1,0,1,0,0,1,1,48
25,1,7,3,1,0,0,8,5,4,5,4,4,7,0,0,2,7,1,0,0,1,6,1,1,0,1,0,0,0,1,49
29,1,8,3,3,1,0,10,8,8,7,9,5,9,0,1,4,6,0,0,1,1,5,0,0,1,1,0,0,0,1,57
39,0,18,9,3,1,0,8,7,6,8,7,5,9,1,1,2,6,1,0,0,1,4,0,1,1,1,1,1,0,0,65
30,0,9,2,0,1,0,14,8,8,8,7,7,7,0,1,7,3,1,0,0,1,1,1,0,0,0,1,0,1,1,56
24,1,6,2,0,1,1,10,5,6,4,5,9,6,0,1,6,1,1,0,1,1,7,1,1,1,1,0,0,0,1,56
38,0,20,14,2,1,0,8,9,9,10,9,4,3,1,1,4,9,1,1,1,1,6,0,1,1,0,0,0,1,0,56
33,1,15,4,3,1,0,8,7,6,8,7,3,3,0,1,2,9,0,1,1,1,6,1,0,0,0,0,1,1,1,57
34,1,16,7,2,1,0,8,7,6,8,7,8,6,0,0,8,6,1,1,0,0,2,1,1,1,0,1,0,1,0,57
27,0,7,5,0,1,0,12,9,8,10,9,3,6,0,0,7,5,1,1,1,0,4,0,1,0,1,0,0,1,1,58
18,0,0,0,2,0,0,8,6,7,5,5,9,8,1,0,1,7,1,0,0,1,1,1,1,0,1,1,0,1,0,44
18,1,0,0,2,1,1,8,6,6,6,6,7,3,0,0,2,1,0,1,1,1,5,0,1,1,1,1,1,0,1,45
30,1,10,3,0,0,1,14,5,4,4,5,9,3,1,0,5,9,1,0,1,0,2,0,1,0,1,0,0,0,0,70
30,0,12,4,3,0,0,12,7,8,8,8,3,8,1,1,4,6,1,1,0,1,3,1,1,0,0,0,0,1,1,49
41,1,21,18,0,1,1,8,6,6,7,7,8,8,1,0,5,1,1,0,1,1,7,0,1,1,0,1,1,1,0,79
32,1,11,3,2,0,0,12,5,4,6,6,6,8,1,1,6,5,1,1,0,0,5,0,0,1,0,1,0,0,1,52
30,0,9,3,0,0,0,14,5,5,5,5,4,6,1,0,8,6,0,0,0,0,7,1,1,1,0,0,0,1,1,57
38,0,17,9,0,1,0,8,6,6,6,7,4,3,0,1,4,3,0,1,0,1,5,0,0,0,1,1,1,0,0,63
38,1,20,9,3,1,0,12,9,10,10,10,9,3,0,0,9,1,0,0,1,0,6,0,0,0,1,0,1,1,0,80
35,0,17,7,2,1,0,8,7,7,8,7,4,8,1,0,1,3,1,0,1,0,5,0,1,1,1,0,1,0,1,66
34,0,15,13,1,0,0,12,4,4,3,4,6,9,0,1,3,6,0,0,1,1,3,0,1,1,0,0,1,1,0,59
34,0,16,11,3,0,0,6,7,8,8,7,6,3,0,1,4,4,0,0,0,1,0,1,0,1,1,1,0,1,0,48
33,0,12,5,2,1,1,14,4,3,5,5,3,8,1,1,9,3,0,0,1,0,1,0,0,0,1,1,1,0,0,48
