age,gender,work_experience,canada_workex,dep_num,canada_born,citizen_status,level_of_schooling,fluent_english,reading_english_scale,speaking_english_scale,writing_english_scale,numeracy_scale,computer_scale,transportation_bool,caregiver_bool,housing,income_source,felony_bool,attending_school,currently_employed,substance_use,time_unemployed,need_mental_health_support_bool,employment_assistance,life_stabilization,retention_services,specialized_services,employment_related_financial_supports,employer_financial_supports,enhanced_referrals,success_rate
21,1,1,0,4,0,1,8,5,4,6,5,3,5,1,1,7,2,0,0,0,1,7,1,1,0,1,1,0,0,0,44
36,1,16,11,2,0,1,6,6,6,7,6,8,3,1,0,9,3,0,1,1,1,3,1,1,1,0,1,0,1,0,63
40,1,20,11,0,1,0,12,7,6,6,8,5,5,1,0,3,2,1,1,1,0,5,0,1,0,1,0,0,0,1,50
35,0,17,15,0,1,1,12,7,6,7,7,9,8,0,0,8,1,0,1,1,0,3,0,0,1,1,0,1,1,0,90
32,0,14,11,1,1,0,12,7,8,6,8,3,4,1,0,9,8,0,0,1,0,1,0,0,0,1,1,0,0,1,70
22,0,4,2,0,0,1,6,4,4,3,3,8,6,1,0,8,1,1,0,1,0,7,0,0,1,0,1,0,1,1,38
23,0,4,1,0,0,0,10,9,8,10,9,6,9,1,0,4,5,0,0,0,1,3,1,1,1,0,1,1,1,0,57
39,0,20,16,4,0,0,12,9,10,8,9,9,6,0,0,4,6,1,0,0,0,7,1,1,0,1,0,0,1,0,86
36,1,16,13,4,0,0,8,5,6,5,5,6,9,0,0,7,7,1,0,1,1,0,0,0,0,1,0,0,0,1,49
29,0,10,7,2,1,1,10,9,9,9,10,3,8,1,0,4,3,0,0,1,0,5,1,1,1,0,1,0,1,0,71
26,1,5,1,2,0,1,6,8,9,9,8,9,3,0,0,7,7,1,1,0,0,0,1,0,1,1,1,0,0,0,58
18,0,0,0,4,0,0,8,6,5,6,5,5,3,1,1,9,8,0,1,1,0,7,0,0,1,1,1,1,1,1,50
21,0,1,0,2,1,0,10,5,6,6,5,8,4,0,1,9,3,1,0,1,1,7,0,1,1,0,0,1,0,0,26
45,1,25,18,4,1,1,12,9,9,9,8,6,7,1,1,9,5,1,1,1,1,5,0,1,1,0,0,1,1,1,70
19,0,0,0,0,0,0,8,6,6,6,6,8,9,0,0,6,1,1,1,1,0,2,0,1,1,1,1,1,1,0,53
31,0,12,5,2,0,0,8,5,6,4,5,5,5,0,0,1,9,1,1,1,0,5,0,0,1,0,1,0,0,0,43
38,1,18,15,0,0,1,8,8,7,8,7,6,8,0,1,8,8,1,0,1,0,2,0,1,1,0,1,1,1,1,61
19,0,0,0,1,1,0,8,6,7,7,6,8,4,0,1,6,3,0,0,0,1,7,0,1,0,1,0,1,0,0,30
31,0,12,10,2,0,0,8,8,8,8,7,5,8,0,1,7,4,1,0,0,0,0,0,1,0,1,0,1,1,1,59
37,0,16,7,4,0,0,10,6,7,6,5,5,4,0,0,2,1,0,1,1,1,5,1,1,0,0,1,1,0,0,52
30,1,10,8,4,0,1,12,4,5,3,3,5,3,0,0,3,1,1,0,0,1,6,0,0,1,0,0,0,0,0,24
52,0,33,10,1,1,1,10,4,3,5,4,3,3,0,1,6,6,0,1,1,0,6,1,1,1,0,1,0,0,0,71
18,0,0,0,4,0,0,12,6,7,7,6,4,7,1,0,3,6,0,0,0,0,2,0,0,0,0,0,0,1,1,53
38,1,17,10,0,1,0,12,6,5,7,5,8,9,1,1,5,9,0,1,1,1,1,0,0,0,0,0,0,0,0,76
28,0,7,4,4,1,1,8,8,9,7,8,5,9,1,1,4,5,0,0,0,1,1,0,1,1,0,0,1,0,0,60
36,1,17,7,1,1,0,6,9,10,9,10,8,8,1,1,5,3,0,1,1,0,2,0,1,1,0,0,1,1,1,86
33,1,12,8,3,1,0,12,7,6,8,6,5,8,1,0,8,6,1,1,0,1,0,0,0,1,1,0,1,1,1,49
24,1,5,2,3,1,0,6,6,5,6,5,8,7,1,1,4,8,0,1,1,0,6,0,0,0,1,1,1,0,0,56
31,1,11,6,0,0,1,8,5,5,5,6,6,3,0,0,9,7,0,0,1,0,4,1,1,0,0,0,0,0,1,45
18,0,0,0,3,0,1,6,5,4,5,6,8,6,0,1,3,3,0,0,1,1,5,0,1,0,1,1,0,1,1,38
34,0,13,11,4,1,1,10,5,6,4,4,9,7,0,1,7,1,1,1,0,0,1,0,0,1,0,1,1,0,1,53
32,1,14,4,1,1,0,10,4,4,4,5,4,4,1,0,7,4,1,0,1,1,5,1,1,1,0,1,0,1,0,34
35,0,16,6,0,0,0,14,9,8,8,8,6,3,0,0,1,6,1,0,1,1,3,1,0,0,0,0,1,1,0,57
38,0,19,8,3,1,1,12,8,7,7,8,6,8,0,1,3,4,1,0,1,0,4,0,1,1,1,0,1,0,0,72
32,0,13,7,4,0,0,10,9,9,8,10,5,8,0,0,1,5,0,0,0,0,3,1,1,0,1,0,1,1,1,70
31,1,13,5,4,0,1,10,4,5,5,3,7,5,0,1,8,7,1,1,1,1,1,1,0,0,1,0,0,1,0,43
22,0,3,1,2,1,0,8,9,10,8,8,9,5,1,1,5,5,1,1,0,1,2,0,0,1,0,1,0,0,0,42
24,1,3,2,2,0,1,8,9,9,10,8,4,6,0,0,4,5,1,1,0,0,6,1,0,1,0,0,1,0,1,34
39,1,19,13,1,0,1,8,5,6,4,6,6,8,0,1,3,2,0,1,1,1,3,1,0,1,1,0,0,1,1,66
41,0,21,13,0,0,1,8,6,5,5,6,7,3,1,1,7,1,1,1,1,1,6,0,0,1,0,1,1,1,1,52
28,0,7,2,3,1,0,8,5,6,4,5,7,8,1,1,8,4,0,1,1,0,5,0,0,0,0,0,0,1,0,59
30,1,10,7,3,0,0,8,9,8,8,10,6,8,1,1,8,8,1,1,1,1,7,1,1,0,0,1,1,0,1,45
22,1,4,1,4,0,1,8,6,7,6,5,5,4,0,1,1,3,0,0,0,0,6,1,1,0,0,1,1,0,0,52
39,1,20,15,3,0,0,14,8,7,8,7,3,6,0,1,7,6,1,1,0,0,7,1,1,0,1,1,0,1,1,76
35,0,16,7,1,1,1,10,7,7,6,6,6,4,0,1,5,2,0,1,1,1,0,1,1,1,1,1,0,0,1,68
45,1,26,14,2,1,1,14,6,5,6,7,5,9,1,0,2,9,0,1,1,0,3,1,0,0,1,1,1,1,1,97
22,0,4,2,4,1,1,10,4,5,5,5,4,5,0,0,8,9,0,0,0,0,0,0,0,0,0,0,1,1,1,40
26,0,8,6,0,1,1,10,5,4,5,4,5,4,1,1,2,4,1,0,1,1,4,1,0,0,1,0,1,0,1,29
31,0,13,4,4,0,0,8,5,6,5,4,7,5,1,1,6,8,0,1,0,0,4,1,0,0,1,0,0,1,0,63
35,0,14,8,3,0,1,8,9,10,9,8,9,9,1,0,5,2,1,1,0,1,2,1,1,1,1,1,0,0,0,55
28,1,10,3,1,0,0,8,9,8,8,10,9,7,0,1,6,2,1,0,0,1,0,0,1,0,1,0,1,1,0,45
23,1,3,2,0,0,1,14,9,10,10,10,4,9,1,0,8,6,0,0,0,0,6,0,1,1,0,0,0,0,0,75
37,1,16,13,4,1,1,14,9,9,8,9,9,5,1,0,9,2,0,1,0,1,5,1,1,1,0,1,0,0,1,69
35,1,14,7,3,1,1,6,5,6,6,4,4,8,0,0,3,1,1,1,0,1,2,0,0,0,1,0,1,0,1,35
22,1,1,0,4,1,1,8,6,6,5,5,3,9,1,1,3,2,1,1,1,1,3,0,1,1,1,0,1,0,1,43
40,1,22,18,0,0,1,10,8,8,8,8,3,5,1,1,7,2,0,1,1,0,6,1,0,1,0,0,1,0,0,72
39,1,18,11,3,1,1,8,6,7,7,5,6,9,0,0,3,5,1,1,1,0,2,0,1,0,1,0,1,1,1,71
31,0,13,7,2,1,1,10,4,4,4,4,9,8,0,0,5,6,0,1,1,0,6,1,1,0,1,1,1,0,0,82
30,1,12,7,0,0,0,8,5,5,6,6,5,6,1,1,4,3,0,1,1,1,5,1,0,1,1,1,0,1,0,51
34,0,13,9,2,0,0,10,6,5,7,6,6,8,1,1,9,8,1,0,0,1,6,1,1,0,1,1,1,0,0,47
23,0,4,1,2,0,0,8,5,5,4,5,3,9,0,0,8,2,1,1,0,1,7,0,0,1,0,1,0,1,0,25
30,1,11,8,3,1,0,10,4,4,3,5,7,8,1,0,9,3,1,0,0,0,3,1,1,1,1,0,1,0,0,55
18,1,0,0,4,0,0,6,7,7,7,6,3,8,1,0,6,4,0,0,1,0,4,1,0,0,0,0,1,0,0,40
37,1,18,6,4,1,1,10,7,7,7,7,5,6,1,1,2,5,1,0,0,1,2,1,1,0,0,1,0,0,1,45
18,1,0,0,1,1,1,14,7,7,8,7,7,3,1,1,8,5,0,1,0,1,5,0,0,0,0,1,0,1,1,45
42,0,22,11,0,0,0,8,5,6,6,4,9,9,0,0,1,6,0,0,1,1,4,1,1,0,0,1,0,0,1,75
27,0,9,3,0,1,1,12,6,6,5,6,6,3,1,1,5,4,0,0,0,0,3,1,1,1,0,1,0,1,0,56
28,0,9,6,3,1,1,12,5,6,4,6,6,9,1,1,2,7,1,1,1,0,0,0,0,1,0,1,1,1,1,56
24,0,4,3,3,0,1,14,8,9,7,8,3,5,0,0,7,8,1,1,0,0,1,1,1,1,0,0,0,1,0,47
27,1,6,4,1,1,0,12,6,7,5,5,3,7,1,1,5,4,1,1,1,1,7,0,0,1,1,0,0,1,0,29
41,0,22,19,1,1,0,12,4,3,3,3,9,3,1,1,3,9,0,1,0,0,7,1,1,0,1,1,0,0,0,76
18,0,0,0,2,1,0,12,9,8,10,9,8,5,1,0,7,6,1,1,1,1,6,0,0,1,0,1,0,1,0,38
40,1,20,6,1,0,1,6,7,8,8,6,6,6,1,0,3,8,0,1,1,0,3,0,0,1,1,0,0,0,1,71
32,1,11,5,4,1,0,10,6,5,6,5,9,3,0,1,6,9,1,1,0,0,3,1,1,1,0,1,1,1,1,56
20,1,2,1,2,0,1,14,6,6,7,6,6,3,0,1,4,1,1,1,1,0,7,0,1,1,0,0,0,1,0,38
21,0,0,0,1,0,1,12,7,8,6,7,4,8,1,0,2,5,0,1,1,0,6,1,1,0,0,1,0,1,1,60
43,1,25,16,4,1,1,14,4,5,5,3,5,9,0,1,9,7,0,1,0,1,6,1,1,0,1,0,0,0,0,66
22,1,2,1,4,0,1,12,5,6,6,5,4,8,0,0,6,2,0,0,0,1,7,0,1,0,1,0,0,0,1,45
20,0,2,1,2,1,1,12,5,4,6,6,4,5,0,0,5,7,1,1,0,1,1,1,0,1,1,0,1,1,0,25
39,1,19,16,2,0,0,12,9,8,9,9,6,8,1,0,5,7,0,0,0,0,1,1,1,1,0,1,1,0,1,90
32,0,12,7,4,0,0,12,6,5,6,5,8,5,1,1,8,3,1,0,0,1,4,1,1,0,0,1,1,1,1,45
22,1,3,1,3,1,0,10,7,7,8,8,9,4,0,0,5,9,1,1,0,0,3,1,0,0,1,0,0,1,1,48
31,1,13,11,2,0,1,14,8,7,9,7,9,9,0,1,8,7,1,1,1,1,3,1,0,1,0,0,1,1,1,72
21,1,3,1,0,1,0,12,4,5,3,3,5,4,0,0,8,5,1,1,0,1,6,0,1,1,0,0,1,0,0,23
38,1,20,8,3,1,0,12,5,4,5,6,6,7,0,0,1,7,0,1,0,0,2,1,0,1,0,1,1,1,0,77
38,0,17,10,0,1,1,12,4,3,3,4,4,9,0,1,4,7,1,0,0,1,1,0,0,1,0,0,0,0,1,58
34,0,15,11,1,1,0,8,4,3,3,3,4,3,0,0,9,6,0,1,1,0,5,1,0,1,1,0,0,1,0,51
32,0,13,9,2,1,1,6,9,8,10,9,9,4,0,0,2,4,1,0,0,1,0,1,1,0,0,1,1,1,0,45
44,1,25,19,2,0,1,14,4,5,5,4,9,5,1,1,4,8,0,0,1,0,3,0,1,0,0,0,1,0,0,84
29,0,8,5,4,1,1,10,7,6,8,8,6,8,1,1,4,2,1,1,0,0,2,1,1,0,1,1,0,0,0,60
20,0,2,0,2,1,1,8,9,10,8,8,3,8,1,0,1,8,1,1,1,1,0,1,1,0,1,0,0,0,0,38
33,1,15,12,0,1,0,8,7,6,6,8,3,3,1,0,7,5,1,0,0,1,4,0,0,1,0,1,0,0,0,37
46,0,28,23,3,1,0,12,9,9,8,10,6,9,0,1,1,7,0,1,0,0,5,0,0,1,1,0,0,1,1,96
21,0,2,0,1,0,1,12,7,7,8,6,7,4,1,0,5,3,1,1,1,0,7,0,0,1,1,1,1,1,1,40
27,0,8,3,3,0,0,12,9,10,10,8,7,7,0,0,8,7,0,1,0,0,7,1,0,0,1,1,1,0,1,72
33,1,13,11,0,0,0,10,9,10,10,10,3,7,1,0,4,9,0,1,0,1,2,0,1,0,1,1,1,0,1,68
29,0,8,6,1,0,1,10,6,6,5,7,5,7,1,1,5,7,0,1,1,1,7,1,1,1,1,1,1,1,1,58
22,1,1,0,4,1,1,8,7,7,6,8,8,7,0,1,3,1,0,1,0,1,0,0,0,0,0,0,1,1,0,35
38,1,19,15,2,1,1,6,6,5,6,5,4,8,0,1,5,9,0,1,1,0,3,1,0,1,1,1,1,1,1,71
48,0,28,17,2,1,0,12,9,9,10,8,9,8,1,1,3,7,1,0,0,0,7,0,1,1,1,0,0,0,1,72
31,0,13,8,4,1,0,6,5,6,4,6,5,8,1,0,4,2,1,1,0,0,2,0,0,0,1,1,1,0,0,49
22,0,3,1,0,1,1,10,9,10,9,8,9,9,1,1,3,5,0,0,1,1,1,0,0,0,0,0,1,1,1,68
18,1,0,0,4,1,1,10,5,5,4,4,3,5,1,1,5,2,1,0,0,1,0,0,0,1,1,1,0,1,0,26
32,0,11,8,0,1,1,10,5,6,4,4,6,7,1,1,2,7,1,1,1,0,6,0,0,0,0,0,1,1,0,53
38,1,17,10,1,1,0,14,5,4,6,5,7,6,0,1,9,9,0,1,0,0,6,0,0,0,1,0,0,1,1,66
33,0,15,10,3,1,1,6,5,4,5,5,3,8,0,0,3,4,0,1,1,0,3,1,1,0,1,0,1,0,1,68
29,1,8,4,3,1,0,12,7,7,6,8,5,7,0,1,1,3,0,0,0,1,2,1,1,0,0,0,1,1,1,60
25,0,7,4,4,0,1,6,8,9,8,8,5,4,0,1,5,6,0,0,1,1,5,0,1,0,0,1,0,1,1,44
21,1,3,1,2,0,0,6,7,7,7,8,8,9,0,0,4,8,1,1,0,1,0,1,0,0,0,0,0,1,0,44
36,1,18,8,4,1,0,10,8,9,9,9,9,3,0,0,2,8,1,1,0,1,4,0,1,0,1,1,0,1,0,59
37,1,18,7,2,1,1,6,7,8,7,6,3,8,1,1,8,8,0,1,1,1,6,0,0,0,0,0,1,0,0,50
18,0,0,0,4,0,0,12,5,6,6,6,4,8,0,1,9,5,1,1,1,0,4,0,0,0,0,1,1,0,1,37
42,1,22,19,4,1,0,10,4,3,5,5,5,4,1,1,6,6,0,0,0,0,1,0,1,1,0,1,0,0,0,71
34,1,13,5,3,1,0,6,9,10,10,10,4,3,1,0,8,2,0,0,1,0,2,1,0,0,0,1,0,0,1,52
41,1,22,10,2,1,1,6,8,7,8,9,4,5,1,1,2,6,1,0,1,1,2,0,1,1,0,0,1,1,0,46
19,0,0,0,3,1,0,10,4,5,3,3,9,8,1,0,6,5,0,0,1,1,1,0,1,1,0,1,0,1,0,52
19,1,1,0,2,1,0,12,5,5,6,4,6,3,1,0,1,3,1,0,1,1,2,0,0,1,1,0,0,0,1,40
28,1,9,3,1,0,0,10,8,7,7,9,3,6,1,0,3,8,1,1,0,1,4,1,1,0,0,1,0,1,0,37
34,0,14,10,1,1,1,10,4,3,4,4,3,8,1,0,7,4,1,0,1,0,4,0,1,0,0,0,0,0,0,46
44,1,26,20,1,0,1,12,7,6,6,7,4,7,1,1,1,2,1,1,0,1,1,1,0,0,0,0,0,1,1,46
35,0,14,6,0,1,1,10,5,5,4,6,6,9,0,0,6,3,1,0,1,0,7,1,0,1,0,0,1,0,1,65
28,0,8,3,3,1,0,8,7,6,8,6,5,4,0,1,7,2,1,0,0,1,7,0,0,0,1,0,1,0,0,22
21,0,3,2,3,1,1,10,7,7,8,8,5,3,1,0,3,2,0,1,1,0,3,1,1,1,0,1,0,1,0,73
39,0,19,15,1,0,1,10,5,6,6,6,3,4,1,1,8,3,1,0,0,1,1,0,1,0,1,1,0,1,0,46
22,1,4,2,4,0,1,12,8,9,8,7,9,7,0,1,8,7,1,1,0,0,7,0,1,0,1,0,0,1,1,57
43,0,24,8,3,1,1,10,9,9,8,9,9,5,1,1,5,1,1,1,0,1,4,0,1,0,0,0,1,0,1,55
27,1,9,4,2,0,0,14,6,5,6,7,4,9,0,0,2,6,0,1,1,0,6,0,0,1,0,0,1,0,1,70
42,0,23,14,3,0,1,8,6,5,6,5,6,7,1,0,2,1,1,1,1,0,7,1,0,1,1,0,1,0,0,57
35,1,17,7,3,0,1,14,9,9,9,8,6,5,1,1,5,3,0,0,1,0,1,1,1,0,0,0,1,0,0,83
28,1,10,5,2,1,1,10,5,6,5,6,5,4,1,0,4,4,1,0,1,1,4,1,1,0,0,1,1,1,1,40
25,1,4,2,1,0,1,12,6,6,7,5,5,5,1,1,4,8,1,1,0,0,7,0,0,1,1,1,0,0,0,40
27,1,7,3,1,0,0,6,9,8,8,10,9,8,1,0,5,2,0,1,1,0,3,0,1,1,0,1,1,0,0,91
33,1,13,9,2,0,0,10,4,3,5,4,7,5,0,0,1,7,0,0,0,0,4,1,0,0,1,1,0,0,1,55
30,0,10,8,3,1,1,12,9,8,10,10,7,5,1,0,7,3,1,0,1,1,5,0,0,1,0,1,0,0,1,48
25,1,7,3,3,0,0,12,8,7,8,8,4,8,1,1,3,1,1,1,0,1,2,1,0,1,1,1,0,0,0,43
28,1,10,8,1,0,0,6,9,10,10,8,7,5,0,1,8,6,1,1,0,1,0,0,1,0,0,0,1,0,0,35
30,1,12,4,0,1,1,10,7,8,6,8,6,8,1,0,9,2,0,1,0,1,6,1,0,0,0,0,0,0,0,62
18,0,0,0,1,1,0,6,7,8,7,6,7,8,0,1,8,3,1,1,1,1,3,0,1,0,1,1,0,1,0,41
33,0,14,5,2,1,1,14,5,4,6,6,3,9,0,0,2,6,1,0,0,1,0,1,0,0,0,0,1,1,0,50
22,0,1,0,0,0,0,12,7,6,7,6,3,5,0,1,7,3,1,1,0,0,3,0,1,1,0,1,0,0,0,43
20,0,2,1,0,1,1,6,4,3,3,4,8,8,1,1,4,5,1,0,1,1,3,1,0,0,0,0,1,1,1,33
18,0,0,0,2,1,0,12,9,9,9,10,5,3,0,1,5,3,1,1,1,1,7,0,1,1,0,0,1,1,0,40
18,0,0,0,4,0,0,14,4,3,5,3,5,5,1,0,5,7,0,1,0,1,3,0,1,0,0,0,0,0,0,49
19,1,0,0,1,1,1,10,5,6,6,6,9,5,1,1,9,7,0,0,1,1,7,0,0,1,1,1,0,1,0,51
24,0,4,1,3,0,0,12,7,8,6,8,4,7,1,0,2,1,1,0,0,1,5,1,0,0,0,0,0,1,0,29
45,1,24,14,1,1,1,10,6,7,5,6,3,7,0,0,2,6,1,0,1,0,3,0,0,1,0,0,0,1,1,65
25,1,7,4,2,1,0,12,9,9,9,8,8,9,0,0,3,3,0,0,0,1,4,0,0,0,0,1,0,1,0,58
31,1,11,5,3,0,1,8,6,7,7,7,4,9,1,1,5,7,0,1,1,0,2,1,0,0,0,0,1,0,0,63
33,1,15,10,4,0,0,8,8,8,7,9,4,9,1,1,4,1,1,1,0,1,4,1,1,0,0,1,1,0,0,45
31,1,12,9,2,0,0,10,5,5,4,6,9,7,0,0,9,3,0,1,1,0,4,0,1,0,0,0,0,0,1,66
29,1,9,7,1,0,0,8,8,8,9,9,7,5,1,1,3,2,1,1,1,1,5,1,1,0,1,1,1,1,0,48
20,0,1,0,0,1,0,12,6,5,5,7,5,7,0,0,1,8,1,0,1,1,7,1,1,0,0,1,0,0,1,40
41,1,21,9,2,1,0,8,6,5,5,5,4,3,1,0,5,8,1,1,1,1,6,0,0,0,0,0,0,0,0,37
44,0,26,18,2,0,1,10,6,7,7,7,4,4,0,0,8,9,0,0,1,1,2,0,0,0,1,1,0,0,1,76
18,1,0,0,1,1,1,12,8,9,7,9,5,7,0,1,1,9,1,1,1,0,7,0,0,1,1,0,1,1,1,55
21,1,3,2,4,0,1,10,5,5,6,6,9,8,0,1,1,2,0,1,0,0,6,0,0,0,0,1,0,0,1,62
27,1,9,5,1,1,1,10,9,8,10,8,5,7,0,1,6,7,0,0,0,0,5,1,0,1,1,0,0,0,1,67
22,1,4,3,1,0,0,14,9,10,9,10,3,3,1,0,7,7,0,1,0,1,3,0,1,0,0,0,1,0,1,55
34,0,14,10,4,0,1,12,4,5,5,5,5,8,0,1,8,4,0,1,0,1,2,1,0,0,0,1,0,1,0,54
24,0,3,2,4,0,1,8,4,3,3,4,7,8,1,0,8,6,0,0,0,1,0,1,1,0,0,0,1,0,0,43
47,0,28,22,2,0,0,10,6,6,6,6,3,8,0,0,3,1,0,0,0,0,2,1,1,1,0,1,0,0,0,84
39,0,21,17,0,1,1,14,5,6,5,6,9,8,0,1,4,6,0,0,0,1,4,0,0,1,1,0,0,1,1,68
31,1,11,8,1,0,0,10,5,6,4,6,8,6,1,1,9,1,0,1,1,0,3,1,0,1,0,1,1,0,1,72
38,1,19,10,0,0,1,10,7,6,7,7,4,6,0,0,5,5,0,0,0,1,4,0,1,1,0,1,0,1,0,65
38,0,20,9,4,1,0,8,7,6,6,6,7,8,1,0,9,4,0,0,1,1,0,0,1,1,1,0,1,0,0,73
25,1,6,3,4,1,0,8,8,8,8,7,7,8,1,1,5,6,0,1,1,1,5,1,1,0,1,1,0,0,1,57
23,1,5,1,1,0,0,12,7,7,6,7,3,8,0,1,5,5,0,0,1,0,5,0,0,1,1,1,1,1,1,71
30,0,11,6,2,1,1,12,9,10,10,10,4,3,1,0,9,5,1,1,0,1,3,1,0,1,0,0,1,1,1,41
36,0,17,10,1,1,0,14,9,9,10,9,3,7,1,1,6,3,0,0,1,0,1,0,0,1,1,1,1,1,1,82
31,1,10,6,2,0,1,12,8,9,8,7,6,4,0,1,3,2,1,1,1,0,7,0,1,1,1,0,0,0,0,53
18,0,0,0,3,0,0,8,4,5,4,4,6,9,1,0,5,7,0,0,1,1,5,1,1,1,0,0,0,0,0,44
23,1,5,4,2,0,0,6,6,5,7,5,3,8,1,1,1,8,1,0,0,1,4,1,1,1,0,0,1,1,1,34
29,1,9,3,1,1,0,14,5,6,4,6,4,9,0,0,9,5,0,0,0,0,7,0,0,1,1,0,1,0,0,57
29,1,8,4,1,1,0,8,4,3,4,5,9,7,1,1,7,9,0,0,1,0,4,1,1,0,0,1,1,1,1,67
45,1,26,14,2,1,0,8,9,10,10,10,4,3,0,0,1,1,1,1,1,1,2,1,0,1,0,1,1,1,0,47
18,1,0,0,0,0,0,14,4,5,4,3,5,9,1,0,4,3,0,0,1,1,7,0,0,1,0,1,0,0,1,46
34,1,13,10,2,0,1,10,8,9,9,8,9,3,0,1,2,8,1,1,1,0,7,0,0,0,1,1,0,1,0,46
41,1,23,14,3,1,0,8,6,6,7,7,7,8,1,1,3,5,0,1,0,0,3,1,0,0,1,1,1,1,0,78
48,0,27,17,3,0,0,12,9,9,10,8,3,9,1,1,4,2,0,1,1,0,5,0,0,0,1,0,1,0,1,89
26,0,5,4,0,1,1,14,8,7,7,9,9,5,0,1,2,9,0,0,1,1,6,0,1,0,1,1,1,0,0,62
33,0,14,10,3,1,1,6,4,5,4,4,7,3,1,0,1,1,1,0,1,1,5,0,0,1,0,0,0,1,1,20
34,0,13,4,1,0,0,12,5,4,4,6,9,5,0,1,4,3,1,0,0,1,5,0,0,1,0,0,0,1,0,49
31,0,12,8,0,0,0,10,7,6,6,6,7,9,1,1,9,4,1,0,1,1,6,1,1,1,0,1,0,1,0,61
29,1,8,4,0,1,0,10,8,9,9,7,6,9,0,0,9,7,0,1,0,0,7,1,1,1,0,0,1,0,1,66
33,1,12,5,0,0,0,14,9,9,8,10,6,3,0,0,9,4,1,1,0,0,5,1,1,0,0,1,1,1,0,41
18,0,0,0,2,0,1,14,4,4,4,5,8,5,1,0,3,2,0,1,1,1,6,1,0,1,1,0,0,1,1,48
35,1,14,8,2,0,1,8,7,6,7,6,9,5,0,1,1,2,0,0,1,0,4,0,0,1,0,1,1,1,0,72
31,0,12,6,0,0,1,8,7,7,8,8,9,8,0,0,1,1,1,1,0,0,7,0,0,1,1,1,0,0,0,53
28,1,9,4,3,0,1,6,4,5,5,5,3,8,1,1,3,7,1,1,1,0,0,0,1,1,1,1,0,0,1,43
46,1,28,20,1,0,1,10,6,7,6,7,8,9,1,0,8,9,0,1,1,0,3,0,0,1,0,1,0,1,0,97
24,1,6,4,1,1,0,6,4,4,4,4,3,7,0,1,4,2,0,1,0,1,3,1,1,1,0,0,1,1,1,46
26,0,6,2,2,0,1,10,9,9,10,9,4,5,0,0,8,7,0,1,0,1,6,0,1,0,0,0,0,1,0,50
45,1,26,8,4,1,0,6,5,4,4,5,3,6,0,0,7,8,1,0,0,1,2,1,0,0,1,0,1,1,0,41
23,0,4,3,0,1,1,10,9,9,9,10,9,3,1,1,8,3,1,1,0,0,4,1,1,1,0,1,1,1,0,47
25,1,6,1,4,1,1,6,7,6,8,6,4,8,0,1,2,4,1,1,1,0,4,0,1,0,1,0,0,0,1,46
28,0,8,6,1,0,0,12,5,6,6,6,4,4,0,1,8,9,1,1,1,0,1,0,0,0,1,0,1,1,0,42
36,0,17,11,2,1,0,8,8,9,8,9,3,9,0,0,9,4,1,1,1,1,1,0,0,1,0,0,1,0,1,58
31,0,13,6,2,0,0,8,7,8,8,7,4,3,1,1,6,6,1,1,0,0,3,0,0,0,1,1,1,1,1,41
19,1,0,0,2,1,0,12,6,6,6,5,7,7,0,0,3,8,0,0,1,0,4,0,0,0,1,0,1,0,1,66
25,1,7,2,2,1,0,12,4,4,5,4,4,7,0,1,7,2,1,1,0,0,5,0,0,0,0,0,1,1,0,35
25,1,7,3,2,1,0,8,8,8,9,7,7,5,1,1,9,1,1,0,1,0,6,1,0,1,0,1,1,1,1,46
29,1,9,3,0,0,1,6,9,8,8,10,7,7,0,0,8,7,0,0,0,0,2,0,0,1,1,0,0,0,0,51
33,0,12,8,4,1,1,12,5,4,6,6,7,8,1,0,8,1,0,0,0,0,4,1,1,0,1,1,0,0,0,67
33,1,12,4,1,1,1,10,8,7,8,9,5,7,0,1,7,4,0,0,0,1,2,1,1,1,0,0,1,1,1,60
18,0,0,0,1,0,1,12,6,7,6,5,8,3,1,0,5,5,1,0,1,1,1,1,1,1,0,0,1,0,1,45
38,0,17,11,2,1,1,10,4,3,3,4,9,9,1,1,2,2,0,1,0,0,5,1,0,1,0,0,1,1,1,61
32,1,13,6,2,1,1,8,8,8,8,8,5,6,0,1,5,4,1,1,0,0,0,1,0,1,0,1,0,0,1,47
41,0,21,6,2,1,1,10,9,9,10,9,9,6,0,1,5,7,1,0,0,0,5,0,1,1,0,1,0,1,0,61
33,1,15,4,3,1,1,12,5,6,4,4,9,9,1,1,2,4,0,0,1,0,4,0,0,0,1,0,0,1,1,68
38,1,19,6,1,1,0,14,8,8,8,7,4,9,1,1,1,1,1,0,0,0,5,0,1,1,1,1,0,0,0,79
33,1,12,8,2,1,1,6,4,4,5,5,8,5,0,1,5,4,0,0,1,1,5,1,0,0,1,1,0,0,0,51
40,0,21,10,4,0,1,10,9,9,8,9,9,9,0,1,6,6,1,1,0,0,1,1,0,1,0,1,0,1,0,83
34,1,13,10,3,1,0,6,8,7,9,7,8,7,1,1,7,5,0,1,0,0,0,1,0,1,1,1,0,1,0,66
29,0,11,6,0,0,0,10,5,4,5,5,8,7,0,1,2,4,1,0,1,0,0,0,0,0,0,1,0,1,1,63
48,1,29,16,3,0,1,12,4,4,4,4,3,6,0,1,6,2,1,1,1,1,1,0,0,0,0,0,1,0,1,50
